"[0.49579399824142456, 0.23166057467460632, -0.2392074316740036]","[0.5009678602218628, 0.2191333770751953, -0.2195388525724411]","[0.5039709806442261, 0.2193727344274521, -0.2195461243391037]","[0.5066510438919067, 0.21969293057918549, -0.21959476172924042]","[0.49116358160972595, 0.2187507599592209, -0.21768856048583984]","[0.4880475103855133, 0.2189657986164093, -0.21772193908691406]","[0.4851453900337219, 0.21960243582725525, -0.21771466732025146]","[0.5115269422531128, 0.22734275460243225, -0.11738215386867523]","[0.48167142271995544, 0.22788821160793304, -0.10630004107952118]","[0.5024679899215698, 0.2489863783121109, -0.20211680233478546]","[0.4906528890132904, 0.2485649138689041, -0.19930174946784973]","[0.5387215614318848, 0.30412933230400085, -0.07129375636577606]","[0.4546428322792053, 0.29963070154190063, -0.04252130165696144]","[0.5949641466140747, 0.26043379306793213, -0.10548301041126251]","[0.3966732621192932, 0.2405535876750946, -0.04939833655953407]","[0.6433281898498535, 0.18380331993103027, -0.20373742282390594]","[0.35329410433769226, 0.16615678369998932, -0.1411389708518982]","[0.6588513255119324, 0.1607133001089096, -0.23090676963329315]","[0.3400858938694, 0.14518405497074127, -0.1721307933330536]","[0.6576033234596252, 0.15426911413669586, -0.24997909367084503]","[0.3414640426635742, 0.13802306354045868, -0.1901417076587677]","[0.6523078680038452, 0.16207575798034668, -0.2183886468410492]","[0.3459087610244751, 0.14443840086460114, -0.1560029834508896]","[0.5186390280723572, 0.5434398055076599, -0.01575576886534691]","[0.47196322679519653, 0.5416301488876343, 0.01566769927740097]","[0.5444133281707764, 0.7028471827507019, -0.02754693292081356]","[0.4479210376739502, 0.7036299109458923, -0.003089387435466051]","[0.5667010545730591, 0.8488291501998901, 0.158986434340477]","[0.4288056790828705, 0.8481515049934387, 0.16209091246128082]","[0.5658426284790039, 0.8639096021652222, 0.17038331925868988]","[0.43476176261901855, 0.8642973899841309, 0.17177464067935944]","[0.567249059677124, 0.9098978042602539, 0.03889601305127144]","[0.4184654653072357, 0.9035739302635193, 0.05009952187538147]"
"[0.4958363175392151, 0.2370987832546234, -0.2195400446653366]","[0.5009685158729553, 0.22375896573066711, -0.19845052063465118]","[0.5039669275283813, 0.2239243984222412, -0.1984574794769287]","[0.5066508054733276, 0.2242603451013565, -0.1985141783952713]","[0.4912440776824951, 0.22322723269462585, -0.1960248053073883]","[0.4881705343723297, 0.2232176512479782, -0.19605602324008942]","[0.4852227568626404, 0.22370798885822296, -0.19601278007030487]","[0.5114148855209351, 0.23215405642986298, -0.09385566413402557]","[0.481671005487442, 0.23287838697433472, -0.08002720773220062]","[0.5024865865707397, 0.25506359338760376, -0.18178914487361908]","[0.4906705319881439, 0.2546502649784088, -0.1781480759382248]","[0.5376918315887451, 0.30688342452049255, -0.051666416227817535]","[0.45684146881103516, 0.3021810054779053, -0.024698330089449883]","[0.5925633907318115, 0.24575921893119812, -0.08903219550848007]","[0.40490204095840454, 0.23455063998699188, -0.04375163093209267]","[0.6288897395133972, 0.1518155336380005, -0.18789485096931458]","[0.37504908442497253, 0.13365203142166138, -0.1486024558544159]","[0.6435962915420532, 0.12326538562774658, -0.2224104106426239]","[0.36409467458724976, 0.10153639316558838, -0.18384358286857605]","[0.6396806240081787, 0.11811532825231552, -0.23951169848442078]","[0.36699941754341125, 0.09562948346138, -0.2013235092163086]","[0.6340553164482117, 0.1254272162914276, -0.20245888829231262]","[0.37141531705856323, 0.10678642988204956, -0.16255417466163635]","[0.5186200141906738, 0.5467333197593689, -0.01400223933160305]","[0.4714623987674713, 0.5451242923736572, 0.013934741728007793]","[0.5482355356216431, 0.7053347826004028, -0.041742634028196335]","[0.4435719847679138, 0.7055865526199341, -0.021277405321598053]","[0.5719984769821167, 0.8507394790649414, 0.15808264911174774]","[0.4224154055118561, 0.849480926990509, 0.16450700163841248]","[0.5714800357818604, 0.8657864928245544, 0.17055124044418335]","[0.42781123518943787, 0.8657671809196472, 0.1730925738811493]","[0.5751338005065918, 0.9102082848548889, 0.03456181287765503]","[0.4112967848777771, 0.9047038555145264, 0.05398600175976753]"
"[0.495292603969574, 0.23740306496620178, -0.22864294052124023]","[0.5003741979598999, 0.22593103349208832, -0.20670311152935028]","[0.5035776495933533, 0.2259223461151123, -0.2066938430070877]","[0.5064386129379272, 0.225677490234375, -0.2067485749721527]","[0.4906744360923767, 0.22588162124156952, -0.2049787938594818]","[0.4876326620578766, 0.2260204702615738, -0.20500609278678894]","[0.4846554398536682, 0.22642256319522858, -0.20496365427970886]","[0.5109668374061584, 0.2341439127922058, -0.10076373815536499]","[0.481494277715683, 0.23405957221984863, -0.08974358439445496]","[0.5019959807395935, 0.25594043731689453, -0.19048026204109192]","[0.49050283432006836, 0.25760096311569214, -0.18764173984527588]","[0.5355677604675293, 0.3155405819416046, -0.06242472678422928]","[0.45937833189964294, 0.3114374876022339, -0.04845929890871048]","[0.5777268409729004, 0.24469392001628876, -0.09867852926254272]","[0.42222028970718384, 0.23284180462360382, -0.07819830626249313]","[0.6027917861938477, 0.13482153415679932, -0.19093139469623566]","[0.4042794108390808, 0.11811060458421707, -0.18387839198112488]","[0.6129207015037537, 0.1034431979060173, -0.22568006813526154]","[0.39758923649787903, 0.08399593085050583, -0.2314750701189041]","[0.6084500551223755, 0.0988088995218277, -0.24241001904010773]","[0.40060895681381226, 0.07815124094486237, -0.23260800540447235]","[0.6032105088233948, 0.1080503985285759, -0.20453515648841858]","[0.40395793318748474, 0.09046777337789536, -0.19301441311836243]","[0.5185251235961914, 0.5485246181488037, -0.013274510391056538]","[0.4711553454399109, 0.5454052686691284, 0.013273526914417744]","[0.5516151189804077, 0.7079586386680603, -0.04775519669055939]","[0.4398233890533447, 0.7081705927848816, -0.033216457813978195]","[0.5774418711662292, 0.8526560664176941, 0.16255508363246918]","[0.41540369391441345, 0.8511473536491394, 0.16495105624198914]","[0.5761693120002747, 0.870159924030304, 0.17567633092403412]","[0.4195833206176758, 0.8671615719795227, 0.17765729129314423]","[0.5819562673568726, 0.9169692993164062, 0.039398930966854095]","[0.4030211865901947, 0.9066569805145264, 0.056245286017656326]"
"[0.495159387588501, 0.2579236328601837, -0.23671552538871765]","[0.500052273273468, 0.24537041783332825, -0.21488447487354279]","[0.5032981038093567, 0.24537594616413116, -0.21486058831214905]","[0.5062199831008911, 0.2451961487531662, -0.21490350365638733]","[0.49038785696029663, 0.2464113086462021, -0.21443596482276917]","[0.48730573058128357, 0.2471780627965927, -0.2144652158021927]","[0.48432284593582153, 0.24796363711357117, -0.21443402767181396]","[0.5102351903915405, 0.25287383794784546, -0.10998724400997162]","[0.48119980096817017, 0.2548425495624542, -0.10506937652826309]","[0.5017337203025818, 0.27352121472358704, -0.19868174195289612]","[0.4904406666755676, 0.27443966269493103, -0.1976713240146637]","[0.5336464643478394, 0.31688928604125977, -0.07850965112447739]","[0.4596146047115326, 0.31792908906936646, -0.06531763076782227]","[0.5636956095695496, 0.2514761686325073, -0.1300930380821228]","[0.4350844919681549, 0.23444055020809174, -0.14183863997459412]","[0.5766311287879944, 0.13231498003005981, -0.20691995322704315]","[0.42994850873947144, 0.11228744685649872, -0.22429223358631134]","[0.5835188627243042, 0.10028226673603058, -0.24698491394519806]","[0.427649587392807, 0.08136273175477982, -0.2692583501338959]","[0.5794620513916016, 0.09447363018989563, -0.24682140350341797]","[0.4313981533050537, 0.0758567601442337, -0.2686292231082916]","[0.5754150748252869, 0.1048482283949852, -0.21447935700416565]","[0.433645099401474, 0.08631417155265808, -0.23200571537017822]","[0.5184066891670227, 0.5636983513832092, -0.010067522525787354]","[0.47089147567749023, 0.5625908970832825, 0.010061637498438358]","[0.5546445250511169, 0.7202188372612, -0.037718310952186584]","[0.4369078576564789, 0.7201739549636841, -0.022998880594968796]","[0.5802923440933228, 0.8572811484336853, 0.17603088915348053]","[0.41001659631729126, 0.8547459244728088, 0.1837889552116394]","[0.5798410177230835, 0.8743010759353638, 0.19187913835048676]","[0.41253358125686646, 0.8719343543052673, 0.19806435704231262]","[0.5832353830337524, 0.9202724695205688, 0.04988661780953407]","[0.39939576387405396, 0.9070942997932434, 0.07410687953233719]"
"[0.4944775104522705, 0.2809160053730011, -0.24628512561321259]","[0.4992240071296692, 0.2676437795162201, -0.22611407935619354]","[0.5025893449783325, 0.2669822573661804, -0.22607865929603577]","[0.505480170249939, 0.266570121049881, -0.22611260414123535]","[0.4897417426109314, 0.26931118965148926, -0.22470371425151825]","[0.48672160506248474, 0.2696300148963928, -0.2247450053691864]","[0.4837697446346283, 0.27011772990226746, -0.2247525006532669]","[0.5098569393157959, 0.27475979924201965, -0.12870730459690094]","[0.4810279309749603, 0.2776053845882416, -0.11970546096563339]","[0.501021683216095, 0.29749947786331177, -0.21098235249519348]","[0.48982614278793335, 0.29807814955711365, -0.20884501934051514]","[0.5325608253479004, 0.33893078565597534, -0.10387065261602402]","[0.46179819107055664, 0.3395271301269531, -0.10121305286884308]","[0.5556880235671997, 0.2580766975879669, -0.17924068868160248]","[0.4479530453681946, 0.23720033466815948, -0.17688433825969696]","[0.5526009798049927, 0.1391683965921402, -0.22321054339408875]","[0.45719894766807556, 0.12349212169647217, -0.22906124591827393]","[0.5538226962089539, 0.10440356284379959, -0.2560921311378479]","[0.45817309617996216, 0.09632094949483871, -0.26989614963531494]","[0.5491203665733337, 0.10278850048780441, -0.2504492402076721]","[0.4626980423927307, 0.09340602904558182, -0.2652060389518738]","[0.5468317270278931, 0.11506088823080063, -0.2258228361606598]","[0.46421828866004944, 0.10258375853300095, -0.2343355119228363]","[0.5183649063110352, 0.5855663418769836, -0.008489993400871754]","[0.4706025719642639, 0.5848469138145447, 0.008418777026236057]","[0.5568227171897888, 0.7354496717453003, -0.030496064573526382]","[0.4345625042915344, 0.7374049425125122, -0.022785183042287827]","[0.5818446278572083, 0.8655975461006165, 0.18872110545635223]","[0.4069480895996094, 0.8623211979866028, 0.19929441809654236]","[0.5805942416191101, 0.8835479617118835, 0.2038183957338333]","[0.4104436933994293, 0.880963146686554, 0.21359074115753174]","[0.584017276763916, 0.9226832985877991, 0.07619210332632065]","[0.3964174687862396, 0.9098844528198242, 0.09990604221820831]"
"[0.493811696767807, 0.3010457456111908, -0.24757030606269836]","[0.4984775185585022, 0.28628969192504883, -0.2282225787639618]","[0.5019434690475464, 0.2859397232532501, -0.22820694744586945]","[0.5050758123397827, 0.28593775629997253, -0.22825415432453156]","[0.48918232321739197, 0.28710904717445374, -0.22549638152122498]","[0.4862435460090637, 0.2872559726238251, -0.22553646564483643]","[0.48340749740600586, 0.28765198588371277, -0.22558578848838806]","[0.509712815284729, 0.29425960779190063, -0.13514076173305511]","[0.48093414306640625, 0.2959003150463104, -0.11979015171527863]","[0.5003600716590881, 0.318744957447052, -0.21384041011333466]","[0.48933592438697815, 0.3187238574028015, -0.2098412811756134]","[0.5318022966384888, 0.3607969880104065, -0.1251356303691864]","[0.4627109467983246, 0.3638152778148651, -0.10391585528850555]","[0.5493783950805664, 0.2709331512451172, -0.21440839767456055]","[0.45156413316726685, 0.2512059509754181, -0.1613864004611969]","[0.5338354706764221, 0.15740495920181274, -0.25096744298934937]","[0.47418326139450073, 0.1462477147579193, -0.21134300529956818]","[0.5302945375442505, 0.1235627606511116, -0.28184565901756287]","[0.48029962182044983, 0.11721256375312805, -0.2608242630958557]","[0.524734377861023, 0.1226745992898941, -0.273630291223526]","[0.4849008619785309, 0.11821500957012177, -0.2274024486541748]","[0.5232871770858765, 0.13577105104923248, -0.25224998593330383]","[0.4852786064147949, 0.13062667846679688, -0.20572170615196228]","[0.5179815888404846, 0.6071662306785583, -0.008258533664047718]","[0.4697311520576477, 0.6057970523834229, 0.008161177858710289]","[0.5570548176765442, 0.746822714805603, -0.009082074277102947]","[0.4330584406852722, 0.7528337240219116, -0.009878789074718952]","[0.5810943245887756, 0.8713306188583374, 0.20094990730285645]","[0.4058513641357422, 0.8687031269073486, 0.20347046852111816]","[0.5788847804069519, 0.8900904059410095, 0.21547989547252655]","[0.40917402505874634, 0.887412428855896, 0.21728086471557617]","[0.5854248404502869, 0.926235020160675, 0.09483717381954193]","[0.3942379951477051, 0.9143821001052856, 0.10536589473485947]"
"[0.49371036887168884, 0.3142729699611664, -0.26681169867515564]","[0.49832797050476074, 0.2994796335697174, -0.2456776648759842]","[0.5018150210380554, 0.2988740801811218, -0.24563026428222656]","[0.5050430297851562, 0.2986629903316498, -0.24565835297107697]","[0.48893529176712036, 0.3007185757160187, -0.24781906604766846]","[0.48591580986976624, 0.3010234236717224, -0.24790862202644348]","[0.48310214281082153, 0.3015252947807312, -0.24805848300457]","[0.5096986889839172, 0.30671387910842896, -0.14834971725940704]","[0.4806588590145111, 0.3097437024116516, -0.1511533111333847]","[0.5003542900085449, 0.33221086859703064, -0.23026254773139954]","[0.4892026484012604, 0.3325977027416229, -0.23194453120231628]","[0.5318702459335327, 0.3739902377128601, -0.13144710659980774]","[0.46357887983322144, 0.3781896233558655, -0.15484245121479034]","[0.5478169322013855, 0.2779310345649719, -0.1957901418209076]","[0.4526077210903168, 0.2631354331970215, -0.23908433318138123]","[0.5211937427520752, 0.17127297818660736, -0.22450904548168182]","[0.4868767261505127, 0.16200198233127594, -0.24611493945121765]","[0.5153864622116089, 0.1433607041835785, -0.24492308497428894]","[0.49821487069129944, 0.1362449675798416, -0.2828291654586792]","[0.5123211741447449, 0.1420327126979828, -0.23176726698875427]","[0.4990321099758148, 0.13658711314201355, -0.2639520764350891]","[0.5124109983444214, 0.1524793952703476, -0.22039012610912323]","[0.4974665641784668, 0.14773933589458466, -0.24477243423461914]","[0.5179831981658936, 0.6216303110122681, -0.004986600484699011]","[0.469592809677124, 0.6199948191642761, 0.00478377053514123]","[0.5577511787414551, 0.7599989771842957, -0.0036386686842888594]","[0.43268364667892456, 0.759682297706604, -0.008873550221323967]","[0.5815096497535706, 0.8798071146011353, 0.20775647461414337]","[0.4072651267051697, 0.8689863681793213, 0.21702900528907776]","[0.5800089240074158, 0.8977851867675781, 0.22280344367027283]","[0.40895214676856995, 0.8867235779762268, 0.23389247059822083]","[0.584048330783844, 0.9320761561393738, 0.10454563796520233]","[0.398239403963089, 0.918455183506012, 0.1282905638217926]"
"[0.4938066899776459, 0.321822851896286, -0.27304255962371826]","[0.4983448386192322, 0.3064084053039551, -0.25192445516586304]","[0.5018486380577087, 0.30597206950187683, -0.2518759071826935]","[0.5051409006118774, 0.3058128356933594, -0.25190797448158264]","[0.48894721269607544, 0.3073367774486542, -0.25349161028862]","[0.4859175682067871, 0.3074972331523895, -0.25360530614852905]","[0.48310670256614685, 0.30803969502449036, -0.2537589967250824]","[0.5099181532859802, 0.3130212426185608, -0.15593615174293518]","[0.48064741492271423, 0.3169569969177246, -0.15638229250907898]","[0.5006550550460815, 0.3404373526573181, -0.2372439205646515]","[0.48925381898880005, 0.3402312695980072, -0.23824205994606018]","[0.5321335792541504, 0.3808792233467102, -0.14217838644981384]","[0.4644436836242676, 0.38791704177856445, -0.16019383072853088]","[0.5480127334594727, 0.28384095430374146, -0.21521329879760742]","[0.4520462453365326, 0.26906105875968933, -0.2491905242204666]","[0.524055540561676, 0.17444413900375366, -0.23578953742980957]","[0.4844791889190674, 0.16573739051818848, -0.2576257884502411]","[0.5173561573028564, 0.1457114815711975, -0.2586069107055664]","[0.4961121678352356, 0.13866548240184784, -0.29303091764450073]","[0.513789176940918, 0.14451882243156433, -0.24001328647136688]","[0.49718108773231506, 0.13881927728652954, -0.27658388018608093]","[0.5139232277870178, 0.15492723882198334, -0.23317387700080872]","[0.495633602142334, 0.15003226697444916, -0.2573818862438202]","[0.5180133581161499, 0.6287902593612671, -0.0028329857159405947]","[0.46932703256607056, 0.6250640153884888, 0.0026186262257397175]","[0.5581076741218567, 0.7635372877120972, -0.04812151566147804]","[0.43097907304763794, 0.7633136510848999, -0.10396212339401245]","[0.5812033414840698, 0.8810837864875793, 0.18592879176139832]","[0.4052254557609558, 0.8686752319335938, 0.12425444275140762]","[0.5790024995803833, 0.899630069732666, 0.20501363277435303]","[0.4074018597602844, 0.8862924575805664, 0.14204059541225433]","[0.5848070383071899, 0.9339127540588379, 0.0965566635131836]","[0.39806056022644043, 0.9200708866119385, 0.033315978944301605]"
"[0.49429434537887573, 0.3269791603088379, -0.27408403158187866]","[0.4985978603363037, 0.31071755290031433, -0.2524563670158386]","[0.5021404027938843, 0.3103961944580078, -0.2524150013923645]","[0.5054689049720764, 0.3103358745574951, -0.2524558901786804]","[0.4892069697380066, 0.31126853823661804, -0.2531571388244629]","[0.48611482977867126, 0.3112296462059021, -0.25326263904571533]","[0.48328694701194763, 0.3115502595901489, -0.25338849425315857]","[0.5106353759765625, 0.3162531554698944, -0.15626278519630432]","[0.4807821810245514, 0.31882110238075256, -0.15368612110614777]","[0.5011200308799744, 0.34467393159866333, -0.2388550490140915]","[0.4897031784057617, 0.3438667356967926, -0.23838460445404053]","[0.532387912273407, 0.38561591506004333, -0.14771530032157898]","[0.4645794928073883, 0.38832736015319824, -0.1434212177991867]","[0.5496898293495178, 0.28586816787719727, -0.2344047725200653]","[0.44939184188842773, 0.2722674608230591, -0.2168584167957306]","[0.5346462726593018, 0.17173650860786438, -0.269504576921463]","[0.47359052300453186, 0.16318289935588837, -0.24800649285316467]","[0.5312837958335876, 0.13805383443832397, -0.2976687550544739]","[0.47901883721351624, 0.134810209274292, -0.2836134433746338]","[0.5256291627883911, 0.13774967193603516, -0.284614622592926]","[0.48377227783203125, 0.13518761098384857, -0.272396445274353]","[0.5242254734039307, 0.15090611577033997, -0.26942479610443115]","[0.484239399433136, 0.14748094975948334, -0.2500830292701721]","[0.5179823637008667, 0.62986820936203, -0.003275391412898898]","[0.468910276889801, 0.6259483098983765, 0.003077141474932432]","[0.5587198734283447, 0.7648059129714966, -0.06754495203495026]","[0.42989784479141235, 0.7664440870285034, -0.13873353600502014]","[0.5816332697868347, 0.8795629739761353, 0.17585507035255432]","[0.40431657433509827, 0.8689193725585938, 0.08110363781452179]","[0.5785050988197327, 0.897595226764679, 0.1954462081193924]","[0.4061965346336365, 0.8887614011764526, 0.09722242504358292]","[0.5847703814506531, 0.933222770690918, 0.08986794203519821]","[0.3972700536251068, 0.9223477840423584, -0.016798565164208412]"
"[0.4942975640296936, 0.3197003901004791, -0.2394426316022873]","[0.49859610199928284, 0.30411553382873535, -0.21790680289268494]","[0.5021125078201294, 0.3037247955799103, -0.21789495646953583]","[0.5054292678833008, 0.3036845028400421, -0.21795909106731415]","[0.4892166256904602, 0.3056269884109497, -0.21419528126716614]","[0.4861237406730652, 0.30588725209236145, -0.21426811814308167]","[0.4832947254180908, 0.30638960003852844, -0.2143154889345169]","[0.5106520652770996, 0.311757892370224, -0.12803490459918976]","[0.48097461462020874, 0.3142715096473694, -0.10765602439641953]","[0.5011581778526306, 0.33722808957099915, -0.20787501335144043]","[0.4899059236049652, 0.33693310618400574, -0.20229773223400116]","[0.5325875878334045, 0.38206183910369873, -0.1460227519273758]","[0.4657302498817444, 0.3830176591873169, -0.09309670329093933]","[0.5523672103881836, 0.2857781648635864, -0.21715322136878967]","[0.4464036524295807, 0.2738649249076843, -0.1544966995716095]","[0.5463835000991821, 0.16507340967655182, -0.2668664753437042]","[0.45988959074020386, 0.15915317833423615, -0.20899879932403564]","[0.5459831953048706, 0.13025975227355957, -0.29839175939559937]","[0.46250811219215393, 0.13163284957408905, -0.2457415759563446]","[0.541546106338501, 0.1269547939300537, -0.2931201457977295]","[0.4660035967826843, 0.12791921198368073, -0.2364947348833084]","[0.5395854711532593, 0.14068740606307983, -0.2704463601112366]","[0.4671677052974701, 0.1386047601699829, -0.21303756535053253]","[0.5183778405189514, 0.6249995827674866, -0.006963581778109074]","[0.4690006375312805, 0.6210553646087646, 0.0068669626489281654]","[0.5581426620483398, 0.7643476128578186, -0.06685300916433334]","[0.43075793981552124, 0.7629960179328918, -0.1536305844783783]","[0.5809563398361206, 0.8794153928756714, 0.17736279964447021]","[0.40481019020080566, 0.8693825602531433, 0.05402244254946709]","[0.5779541730880737, 0.8974674940109253, 0.19681236147880554]","[0.40711718797683716, 0.8893049359321594, 0.0687163919210434]","[0.58487468957901, 0.9328804612159729, 0.08836852014064789]","[0.39692288637161255, 0.924285888671875, -0.045179836452007294]"
"[0.4951018691062927, 0.3186735212802887, -0.22848185896873474]","[0.49903959035873413, 0.3021094501018524, -0.20563454926013947]","[0.5024141669273376, 0.30172351002693176, -0.20561483502388]","[0.5056546926498413, 0.30177024006843567, -0.205663800239563]","[0.4896507263183594, 0.3019872307777405, -0.20622770488262177]","[0.4865720272064209, 0.30151626467704773, -0.20627573132514954]","[0.4835967421531677, 0.3017818331718445, -0.20627284049987793]","[0.5106543898582458, 0.3088941276073456, -0.10605674982070923]","[0.48103970289230347, 0.30992114543914795, -0.10610172897577286]","[0.5020629167556763, 0.33600476384162903, -0.19317947328090668]","[0.49115175008773804, 0.3365059196949005, -0.1933009922504425]","[0.5327186584472656, 0.3815701901912689, -0.0939803272485733]","[0.46537700295448303, 0.3822515308856964, -0.08772893249988556]","[0.5604187250137329, 0.283686101436615, -0.14571282267570496]","[0.4369165897369385, 0.2738212049007416, -0.15565481781959534]","[0.578230619430542, 0.16574710607528687, -0.21921630203723907]","[0.42664965987205505, 0.15643933415412903, -0.2335682213306427]","[0.5847647190093994, 0.13597680628299713, -0.25194984674453735]","[0.424227774143219, 0.12999235093593597, -0.2722439467906952]","[0.5800834894180298, 0.12732522189617157, -0.26028773188591003]","[0.4292357861995697, 0.12374385446310043, -0.26882535219192505]","[0.5766726732254028, 0.13921217620372772, -0.23038288950920105]","[0.4316313862800598, 0.1329842507839203, -0.24034516513347626]","[0.5193906426429749, 0.6194936037063599, -0.006627374328672886]","[0.46933549642562866, 0.616095244884491, 0.006571117788553238]","[0.5572317838668823, 0.7608951330184937, -0.06369044631719589]","[0.4323657155036926, 0.7564952373504639, -0.10423155128955841]","[0.5803161263465881, 0.8779363036155701, 0.1777321994304657]","[0.4054299294948578, 0.8680076599121094, 0.09993071109056473]","[0.5777247548103333, 0.8962834477424622, 0.19484320282936096]","[0.4077571928501129, 0.8877782225608826, 0.11431366205215454]","[0.5844385027885437, 0.9326143860816956, 0.08102019131183624]","[0.39683881402015686, 0.9241983890533447, 0.0017989709740504622]"
"[0.49533969163894653, 0.2887839078903198, -0.22710800170898438]","[0.49929147958755493, 0.2748525142669678, -0.2063569575548172]","[0.5026530027389526, 0.27507826685905457, -0.20633479952812195]","[0.5058473944664001, 0.2756650149822235, -0.2063726931810379]","[0.49001917243003845, 0.27457693219184875, -0.20683327317237854]","[0.48691338300704956, 0.27471840381622314, -0.2068803757429123]","[0.48398008942604065, 0.2754784822463989, -0.20686694979667664]","[0.5106244683265686, 0.28454461693763733, -0.10486955940723419]","[0.48111963272094727, 0.2846497595310211, -0.10554039478302002]","[0.5020657777786255, 0.3076077699661255, -0.19015716016292572]","[0.49115100502967834, 0.30906689167022705, -0.1904096007347107]","[0.5344708561897278, 0.3554087281227112, -0.05815308541059494]","[0.46438702940940857, 0.35328811407089233, -0.07074010372161865]","[0.5797340869903564, 0.27809467911720276, -0.07234527170658112]","[0.41889652609825134, 0.26829656958580017, -0.11416248232126236]","[0.6161277890205383, 0.17234103381633759, -0.15562975406646729]","[0.3885144591331482, 0.15890124440193176, -0.23209837079048157]","[0.6272920370101929, 0.1425354778766632, -0.1814439594745636]","[0.38019219040870667, 0.13263942301273346, -0.26840418577194214]","[0.6227344870567322, 0.1356777548789978, -0.19794334471225739]","[0.38466352224349976, 0.12615428864955902, -0.26455509662628174]","[0.6179700493812561, 0.14786864817142487, -0.16973963379859924]","[0.3880801796913147, 0.13500383496284485, -0.23609574139118195]","[0.5198932886123657, 0.5988088846206665, -0.0019141451921314]","[0.47081154584884644, 0.5965155363082886, 0.0018994776764884591]","[0.5563720464706421, 0.7403320074081421, -0.018023332580924034]","[0.4363631308078766, 0.7337764501571655, -0.08868709951639175]","[0.579944908618927, 0.8713666200637817, 0.16403484344482422]","[0.4065508246421814, 0.8627361059188843, 0.08961249142885208]","[0.5775212049484253, 0.8893741369247437, 0.17465747892856598]","[0.40826573967933655, 0.8795382380485535, 0.10067678987979889]","[0.5838678479194641, 0.9322454929351807, 0.05257836729288101]","[0.3981950879096985, 0.9241331219673157, -0.015983304008841515]"
"[0.49595242738723755, 0.26556840538978577, -0.25491753220558167]","[0.5000688433647156, 0.25228723883628845, -0.23792710900306702]","[0.5036596655845642, 0.2522677183151245, -0.23787827789783478]","[0.5066037774085999, 0.2524137794971466, -0.2378653734922409]","[0.4908007085323334, 0.251970499753952, -0.23508815467357635]","[0.48737016320228577, 0.25196850299835205, -0.23513250052928925]","[0.48448342084884644, 0.25232037901878357, -0.23507118225097656]","[0.5110925436019897, 0.2577683627605438, -0.13840381801128387]","[0.48112988471984863, 0.2591460645198822, -0.12470133602619171]","[0.5024400353431702, 0.28329676389694214, -0.21824786067008972]","[0.49126583337783813, 0.28331711888313293, -0.21424491703510284]","[0.5371010899543762, 0.32986730337142944, -0.07927506417036057]","[0.4625545144081116, 0.3230368494987488, -0.07054021954536438]","[0.5951863527297974, 0.27984923124313354, -0.1027626022696495]","[0.40473341941833496, 0.2698734998703003, -0.046512313187122345]","[0.6437397003173828, 0.19348303973674774, -0.1722709834575653]","[0.35875242948532104, 0.18130910396575928, -0.10603443533182144]","[0.6593210697174072, 0.1715574413537979, -0.20843258500099182]","[0.3451656699180603, 0.1623324751853943, -0.12760841846466064]","[0.656798779964447, 0.16423198580741882, -0.24182526767253876]","[0.3477681875228882, 0.1563815325498581, -0.1428036093711853]","[0.6514289379119873, 0.17233286798000336, -0.20268960297107697]","[0.3528593182563782, 0.1624823808670044, -0.11810430139303207]","[0.5200322866439819, 0.5790278315544128, -0.009162378497421741]","[0.47169822454452515, 0.5758953094482422, 0.009058117866516113]","[0.5531688332557678, 0.7203154563903809, -0.0008416430791839957]","[0.4434608817100525, 0.7163151502609253, 0.019977910444140434]","[0.5796295404434204, 0.8671404719352722, 0.16509085893630981]","[0.4119621217250824, 0.8548210859298706, 0.17521843314170837]","[0.5772198438644409, 0.8855616450309753, 0.17502562701702118]","[0.41551002860069275, 0.8709934949874878, 0.18332096934318542]","[0.5830742120742798, 0.9314517378807068, 0.05026240274310112]","[0.3990524113178253, 0.9180248975753784, 0.06832655519247055]"
